Order_Id,Total_Selling_Price,Total_Profitt
1259,1539.0,69.0
4619,1539.0,69.0
1909,548.8,68.8
6731,2508.8,68.8
7686,598.5,68.5
6968,518.4,68.4
7349,518.4,68.4
9124,698.4,68.4
9707,698.4,68.4
831,518.4,68.4
1032,1058.4,68.4
1179,518.4,68.4
1339,1958.4,68.4
3331,698.4,68.4
4143,518.4,68.4
4473,698.4,68.4
7702,1028.2,68.2
6381,388.0,68.0
7293,1248.0,68.0
7465,228.0,68.0
8063,988.0,68.0
8850,1568.0,68.0
8984,768.0,68.0
9553,588.0,68.0
9927,388.0,68.0
377,388.0,68.0
460,388.0,68.0
698,388.0,68.0
710,388.0,68.0
1142,388.0,68.0
1729,388.0,68.0
2778,388.0,68.0
2917,988.0,68.0
3225,608.0,68.0
3546,228.0,68.0
4086,588.0,68.0
4105,768.0,68.0
4900,228.0,68.0
704,1087.8,67.8
1866,1087.8,67.8
1458,427.5,67.5
2683,997.5,67.5
6979,427.5,67.5
7146,427.5,67.5
7975,727.5,67.5
9791,407.4,67.4
5566,407.4,67.4
786,547.2,67.2
791,307.2,67.2
3775,1117.2,67.2
4042,547.2,67.2
4053,787.2,67.2
4531,787.2,67.2
4685,627.2,67.2
5309,547.2,67.2
5974,787.2,67.2
6057,627.2,67.2
6913,627.2,67.2
6993,547.2,67.2
7249,307.2,67.2
8172,1747.2,67.2
8450,307.2,67.2
8903,547.2,67.2
9483,627.2,67.2
9569,307.2,67.2
1093,426.8,66.8
3388,426.8,66.8
5279,426.8,66.8
9118,2616.6,66.6
9162,2726.5,66.5
5012,1396.5,66.5
7336,1646.4,66.4
4920,446.2,66.2
151,816.0,66.0
946,816.0,66.0
3940,6816.0,66.0
4269,816.0,66.0
6585,1026.0,66.0
6828,1406.0,66.0
7705,1746.0,66.0
8007,1026.0,66.0
9194,646.0,66.0
1477,205.8,65.8
2207,205.8,65.8
4937,205.8,65.8
2216,465.6,65.6
2372,465.6,65.6
2431,465.6,65.6
3622,465.6,65.6
5821,465.6,65.6
7176,705.6,65.6
7467,705.6,65.6
9296,465.6,65.6
8365,1425.0,65.0
9500,665.0,65.0
9620,665.0,65.0
1855,665.0,65.0
2120,4365.0,65.0
3847,665.0,65.0
5702,665.0,65.0
842,744.8,64.8
1068,744.8,64.8
2813,604.8,64.8
3411,604.8,64.8
4273,604.8,64.8
5033,604.8,64.8
6615,604.8,64.8
7026,1324.8,64.8
7704,604.8,64.8
7868,484.5,64.5
1969,484.5,64.5
2261,1054.5,64.5
2675,484.5,64.5
3588,3334.5,64.5
3841,484.5,64.5
2241,274.4,64.4
5016,274.4,64.4
5548,504.4,64.4
6463,504.4,64.4
6649,274.4,64.4
7122,274.4,64.4
7390,764.4,64.4
1725,1264.2,64.2
365,384.0,64.0
672,304.0,64.0
934,384.0,64.0
1674,384.0,64.0
1731,784.0,64.0
4645,1064.0,64.0
5038,1164.0,64.0
6741,684.0,64.0
7540,304.0,64.0
8490,304.0,64.0
8758,384.0,64.0
9843,1824.0,64.0
6013,843.9,63.9
9022,2143.7,63.7
9193,203.7,63.7
8346,633.6,63.6
2256,1293.6,63.6
3492,1293.6,63.6
3838,1783.6,63.6
5275,2073.6,63.6
2455,543.2,63.2
4971,403.2,63.2
6298,543.2,63.2
9150,543.2,63.2
6362,343.0,63.0
8188,513.0,63.0
8943,513.0,63.0
9159,2223.0,63.0
9220,873.0,63.0
9231,513.0,63.0
725,343.0,63.0
1045,513.0,63.0
1306,2793.0,63.0
2382,343.0,63.0
2738,873.0,63.0
2770,343.0,63.0
3433,513.0,63.0
4081,513.0,63.0
5041,1463.0,63.0
5253,513.0,63.0
5307,873.0,63.0
8996,712.5,62.5
9849,712.5,62.5
6229,422.4,62.4
6340,422.4,62.4
7732,422.4,62.4
9720,422.4,62.4
254,1382.4,62.4
1192,862.4,62.4
1426,1382.4,62.4
3429,422.4,62.4
4075,862.4,62.4
4553,662.4,62.4
4775,422.4,62.4
5760,1862.4,62.4
5811,422.4,62.4
643,201.6,61.6
1835,271.6,61.6
2002,271.6,61.6
2285,411.6,61.6
3756,271.6,61.6
3968,271.6,61.6
3976,271.6,61.6
6523,411.6,61.6
7276,411.6,61.6
7294,411.6,61.6
8003,201.6,61.6
8687,441.6,61.6
9219,271.6,61.6
9671,411.6,61.6
8143,541.5,61.5
9452,541.5,61.5
4451,541.5,61.5
6119,541.5,61.5
445,691.2,61.2
1005,1411.2,61.2
3101,691.2,61.2
4323,931.2,61.2
4964,691.2,61.2
5501,3841.2,61.2
7706,1411.2,61.2
7799,451.2,61.2
8305,1901.2,61.2
9044,1411.2,61.2
1425,1261.0,61.0
497,940.8,60.8
708,460.8,60.8
758,460.8,60.8
1862,460.8,60.8
2194,460.8,60.8
2362,620.8,60.8
2507,620.8,60.8
2982,460.8,60.8
6688,4300.8,60.8
8701,620.8,60.8
8705,940.8,60.8
9896,1600.5,60.5
619,960.3,60.3
124,480.2,60.2
6789,480.2,60.2
8731,480.2,60.2
8908,480.2,60.2
6473,960.0,60.0
7891,760.0,60.0
8680,760.0,60.0
9436,980.0,60.0
152,760.0,60.0
1271,380.0,60.0
1380,760.0,60.0
2157,1440.0,60.0
2348,2660.0,60.0
2557,380.0,60.0
2994,3420.0,60.0
3111,380.0,60.0
4791,1710.0,60.0
5157,1940.0,60.0
5834,1710.0,60.0
6133,760.0,60.0
1807,339.5,59.5
1939,199.5,59.5
2283,339.5,59.5
3541,339.5,59.5
4610,339.5,59.5
6891,339.5,59.5
7808,199.5,59.5
9270,199.5,59.5
9710,989.4,59.4
6636,2419.2,59.2
644,499.2,59.2
8930,399.0,59.0
6159,1978.8,58.8
7944,268.8,58.8
627,268.8,58.8
1077,268.8,58.8
1210,268.8,58.8
2341,268.8,58.8
3048,268.8,58.8
4546,3628.8,58.8
5419,268.8,58.8
5935,1038.8,58.8
1145,1338.6,58.6
500,598.5,58.5
1085,698.4,58.4
4120,698.4,58.4
4397,698.4,58.4
6067,698.4,58.4
800,1358.0,58.0
8456,418.0,58.0
8439,537.6,57.6
9597,537.6,57.6
9610,1097.6,57.6
9913,1047.6,57.6
1848,1047.6,57.6
5385,1047.6,57.6
6061,537.6,57.6
8409,807.5,57.5
6177,617.4,57.4
6950,407.4,57.4
7639,407.4,57.4
8524,407.4,57.4
23,407.4,57.4
2126,407.4,57.4
2180,617.4,57.4
2318,407.4,57.4
3285,407.4,57.4
4304,407.4,57.4
5194,617.4,57.4
5594,407.4,57.4
9489,1117.2,57.2
6590,437.0,57.0
6700,437.0,57.0
2122,627.0,57.0
611,1076.7,56.7
5065,756.6,56.6
64,176.4,56.4
167,806.4,56.4
952,176.4,56.4
1868,176.4,56.4
2520,176.4,56.4
4446,176.4,56.4
4903,176.4,56.4
6188,176.4,56.4
6186,1056.0,56.0
6614,2256.0,56.0
7054,456.0,56.0
7154,336.0,56.0
7245,336.0,56.0
7260,336.0,56.0
8493,456.0,56.0
8853,456.0,56.0
8882,336.0,56.0
9195,336.0,56.0
9534,266.0,56.0
499,456.0,56.0
537,266.0,56.0
888,266.0,56.0
898,686.0,56.0
1307,336.0,56.0
1313,456.0,56.0
1481,266.0,56.0
1593,776.0,56.0
2185,456.0,56.0
2904,266.0,56.0
2937,336.0,56.0
3068,336.0,56.0
3635,266.0,56.0
3749,1216.0,56.0
4494,266.0,56.0
4529,456.0,56.0
4713,266.0,56.0
5132,776.0,56.0
5202,266.0,56.0
5554,266.0,56.0
5066,1105.8,55.8
5631,655.5,55.5
6710,655.5,55.5
571,475.3,55.3
1809,475.3,55.3
2921,475.3,55.3
3642,475.3,55.3
4917,475.3,55.3
869,235.2,55.2
1302,835.2,55.2
1689,595.2,55.2
1846,235.2,55.2
3961,235.2,55.2
4342,1555.2,55.2
4497,235.2,55.2
5130,835.2,55.2
5170,1555.2,55.2
6775,235.2,55.2
8052,235.2,55.2
6284,1455.0,55.0
7337,855.0,55.0
8430,1455.0,55.0
8632,855.0,55.0
9415,475.0,55.0
1029,855.0,55.0
3840,1134.9,54.9
935,174.6,54.6
1925,264.6,54.6
3547,754.6,54.6
4233,174.6,54.6
4798,174.6,54.6
9723,264.6,54.6
6342,614.4,54.4
7457,1094.4,54.4
7719,614.4,54.4
2026,274.4,54.4
2112,1254.4,54.4
401,494.0,54.0
650,864.0,54.0
1654,494.0,54.0
2462,294.0,54.0
2876,294.0,54.0
3035,294.0,54.0
3345,684.0,54.0
3389,294.0,54.0
5413,294.0,54.0
5810,494.0,54.0
5911,294.0,54.0
7069,684.0,54.0
7626,684.0,54.0
7636,294.0,54.0
8035,684.0,54.0
8236,3534.0,54.0
8462,294.0,54.0
8526,294.0,54.0
8696,294.0,54.0
9584,384.0,54.0
9901,684.0,54.0
6551,1293.6,53.6
6618,853.6,53.6
8125,313.6,53.6
229,313.6,53.6
5431,313.6,53.6
5133,323.4,53.4
5658,323.4,53.4
6182,323.4,53.4
6736,323.4,53.4
8009,323.4,53.4
8171,323.4,53.4
6198,403.2,53.2
7040,333.2,53.2
7333,543.2,53.2
8397,2083.2,53.2
9845,403.2,53.2
154,403.2,53.2
847,543.2,53.2
1361,823.2,53.2
1559,333.2,53.2
4585,543.2,53.2
5134,403.2,53.2
5338,2083.2,53.2
937,873.0,53.0
7271,513.0,53.0
9711,513.0,53.0
6320,172.8,52.8
6875,352.8,52.8
7067,232.8,52.8
7152,352.8,52.8
7405,352.8,52.8
7586,352.8,52.8
7652,352.8,52.8
7880,652.8,52.8
8110,352.8,52.8
8187,652.8,52.8
8301,352.8,52.8
8429,352.8,52.8
8676,172.8,52.8
8710,892.8,52.8
8865,232.8,52.8
9199,232.8,52.8
9625,892.8,52.8
9879,352.8,52.8
279,352.8,52.8
331,232.8,52.8
395,232.8,52.8
1773,352.8,52.8
1883,2172.8,52.8
2043,352.8,52.8
2274,2172.8,52.8
2667,232.8,52.8
3372,172.8,52.8
3611,352.8,52.8
3650,352.8,52.8
3689,172.8,52.8
3753,352.8,52.8
3923,172.8,52.8
4823,232.8,52.8
4898,352.8,52.8
5173,892.8,52.8
5258,232.8,52.8
5540,352.8,52.8
5617,172.8,52.8
5865,232.8,52.8
382,332.5,52.5
1977,6602.5,52.5
2007,332.5,52.5
3480,332.5,52.5
3557,332.5,52.5
4389,332.5,52.5
4719,332.5,52.5
4918,712.5,52.5
5182,332.5,52.5
5851,522.5,52.5
6503,332.5,52.5
6679,332.5,52.5
9343,332.5,52.5
8876,372.4,52.4
4944,372.4,52.4
511,382.2,52.2
2518,382.2,52.2
3324,382.2,52.2
3887,382.2,52.2
4617,382.2,52.2
4967,382.2,52.2
6008,382.2,52.2
7583,252.2,52.2
8082,382.2,52.2
8561,382.2,52.2
7526,7152.0,52.0
7534,392.0,52.0
107,532.0,52.0
1535,392.0,52.0
4259,392.0,52.0
5580,1152.0,52.0
6462,261.9,51.9
9881,261.9,51.9
6137,411.6,51.6
6470,411.6,51.6
7527,411.6,51.6
8642,411.6,51.6
9739,411.6,51.6
523,411.6,51.6
600,411.6,51.6
1993,411.6,51.6
2188,411.6,51.6
2335,411.6,51.6
4128,411.6,51.6
4465,411.6,51.6
5672,411.6,51.6
2116,421.4,51.4
3065,691.2,51.2
3354,691.2,51.2
3727,691.2,51.2
4505,691.2,51.2
5032,931.2,51.2
5040,1411.2,51.2
7908,1411.2,51.2
9321,691.2,51.2
9633,691.2,51.2
9746,691.2,51.2
8358,611.1,51.1
9129,611.1,51.1
2078,611.1,51.1
3851,611.1,51.1
1175,291.0,51.0
1351,741.0,51.0
1438,741.0,51.0
2066,441.0,51.0
4243,441.0,51.0
4545,291.0,51.0
6538,291.0,51.0
6808,291.0,51.0
7171,291.0,51.0
7561,171.0,51.0
7713,291.0,51.0
8508,441.0,51.0
9769,291.0,51.0
6158,230.4,50.4
6422,950.4,50.4
6467,470.4,50.4
6623,230.4,50.4
7669,230.4,50.4
7727,950.4,50.4
7818,230.4,50.4
7882,470.4,50.4
8037,230.4,50.4
8505,1450.4,50.4
8816,230.4,50.4
9058,470.4,50.4
9156,230.4,50.4
9554,470.4,50.4
9798,470.4,50.4
9857,230.4,50.4
50,230.4,50.4
404,230.4,50.4
547,230.4,50.4
576,2150.4,50.4
1315,230.4,50.4
1758,230.4,50.4
1766,950.4,50.4
1829,230.4,50.4
1956,470.4,50.4
2020,230.4,50.4
2975,470.4,50.4
4059,470.4,50.4
4115,470.4,50.4
5708,230.4,50.4
763,320.1,50.1
7893,320.1,50.1
7983,1200.0,50.0
86,570.0,50.0
1589,970.0,50.0
2184,950.0,50.0
2264,950.0,50.0
2375,490.0,50.0
3085,970.0,50.0
4479,490.0,50.0
5860,570.0,50.0
1051,329.8,49.8
1815,499.8,49.8
5164,499.8,49.8
9468,329.8,49.8
7385,729.6,49.6
7658,729.6,49.6
9808,729.6,49.6
4384,1489.6,49.6
5106,729.6,49.6
2014,339.5,49.5
3684,1309.5,49.5
6738,1309.5,49.5
7532,769.5,49.5
7864,769.5,49.5
9550,1309.5,49.5
6140,349.2,49.2
6232,349.2,49.2
6429,349.2,49.2
7242,529.2,49.2
7668,349.2,49.2
8017,349.2,49.2
8376,349.2,49.2
8920,349.2,49.2
9078,259.2,49.2
9106,349.2,49.2
9677,349.2,49.2
680,529.2,49.2
1136,259.2,49.2
1526,529.2,49.2
1783,349.2,49.2
1927,529.2,49.2
2703,349.2,49.2
3061,349.2,49.2
3598,349.2,49.2
4079,349.2,49.2
5371,529.2,49.2
5728,529.2,49.2
5828,349.2,49.2
369,679.0,49.0
4252,399.0,49.0
9240,399.0,49.0
9615,679.0,49.0
9802,679.0,49.0
9101,2298.9,48.9
7097,548.8,48.8
9637,268.8,48.8
1147,1228.8,48.8
3369,268.8,48.8
3407,548.8,48.8
4151,1008.8,48.8
689,368.6,48.6
2236,368.6,48.6
6949,378.3,48.3
6414,588.0,48.0
6442,288.0,48.0
6740,288.0,48.0
7529,228.0,48.0
7942,1248.0,48.0
8174,228.0,48.0
8806,288.0,48.0
9023,288.0,48.0
9063,228.0,48.0
9447,228.0,48.0
9683,228.0,48.0
486,2448.0,48.0
852,228.0,48.0
1281,798.0,48.0
1327,288.0,48.0
1340,608.0,48.0
1911,288.0,48.0
3258,228.0,48.0
3340,588.0,48.0
4008,588.0,48.0
4032,1368.0,48.0
4375,588.0,48.0
4581,1368.0,48.0
4810,768.0,48.0
4840,608.0,48.0
5053,768.0,48.0
5163,588.0,48.0
5700,228.0,48.0
5211,1367.7,47.7
561,537.6,47.6
568,537.6,47.6
2865,537.6,47.6
1646,407.4,47.4
3142,407.4,47.4
5156,617.4,47.4
6139,407.4,47.4
7501,407.4,47.4
8747,407.4,47.4
9741,407.4,47.4
8399,307.2,47.2
8528,307.2,47.2
2046,307.2,47.2
2059,787.2,47.2
3373,307.2,47.2
3953,307.2,47.2
4469,627.2,47.2
299,147.0,47.0
884,147.0,47.0
3347,147.0,47.0
4417,147.0,47.0
4444,147.0,47.0
5216,147.0,47.0
6193,147.0,47.0
6490,147.0,47.0
7487,147.0,47.0
6472,746.9,46.9
2152,746.9,46.9
123,1036.8,46.8
626,1396.8,46.8
4338,316.8,46.8
4562,316.8,46.8
7172,316.8,46.8
7817,316.8,46.8
8457,316.8,46.8
9563,646.8,46.8
6293,256.5,46.5
1763,826.5,46.5
4593,436.5,46.5
5943,806.4,46.4
6355,666.4,46.4
7358,326.4,46.4
85,676.2,46.2
2615,676.2,46.2
989,2496.0,46.0
1206,1296.0,46.0
2397,196.0,46.0
2912,196.0,46.0
4835,196.0,46.0
5215,196.0,46.0
7600,196.0,46.0
8029,2926.0,46.0
8324,196.0,46.0
9423,196.0,46.0
9427,196.0,46.0
9968,196.0,46.0
6343,345.6,45.6
6466,465.6,45.6
6482,465.6,45.6
7835,465.6,45.6
8697,705.6,45.6
9453,465.6,45.6
9666,345.6,45.6
9934,465.6,45.6
9994,465.6,45.6
30,345.6,45.6
99,465.6,45.6
1012,465.6,45.6
2008,345.6,45.6
2458,345.6,45.6
3160,345.6,45.6
3166,465.6,45.6
3216,465.6,45.6
3680,345.6,45.6
4178,345.6,45.6
4533,345.6,45.6
4633,345.6,45.6
647,145.5,45.5
1435,145.5,45.5
1452,465.5,45.5
1691,145.5,45.5
2403,145.5,45.5
3149,145.5,45.5
3188,465.5,45.5
3446,145.5,45.5
3720,145.5,45.5
3943,145.5,45.5
4097,145.5,45.5
4705,465.5,45.5
5126,465.5,45.5
6941,145.5,45.5
8343,465.5,45.5
6288,1425.0,45.0
6409,245.0,45.0
7255,245.0,45.0
7558,1455.0,45.0
8194,285.0,45.0
8203,1045.0,45.0
8288,245.0,45.0
8395,2565.0,45.0
8521,855.0,45.0
9591,855.0,45.0
9944,245.0,45.0
101,285.0,45.0
247,285.0,45.0
257,245.0,45.0
1467,285.0,45.0
1657,285.0,45.0
1769,245.0,45.0
2908,245.0,45.0
3207,245.0,45.0
3348,245.0,45.0
3488,285.0,45.0
3798,735.0,45.0
3827,1045.0,45.0
3896,245.0,45.0
4632,245.0,45.0
5414,1045.0,45.0
430,364.8,44.8
850,814.8,44.8
3099,844.8,44.8
3312,604.8,44.8
5705,254.8,44.8
6277,604.8,44.8
6484,744.8,44.8
6612,364.8,44.8
8109,844.8,44.8
8721,744.8,44.8
9892,814.8,44.8
5267,494.7,44.7
1164,374.4,44.4
7637,764.4,44.4
8691,504.4,44.4
6325,144.0,44.0
6770,194.0,44.0
8306,144.0,44.0
8325,294.0,44.0
8654,384.0,44.0
8854,294.0,44.0
9508,194.0,44.0
9581,144.0,44.0
9689,144.0,44.0
1094,144.0,44.0
1095,684.0,44.0
1852,144.0,44.0
2249,194.0,44.0
2332,194.0,44.0
2333,1344.0,44.0
2765,144.0,44.0
2790,194.0,44.0
3038,144.0,44.0
3073,294.0,44.0
3242,294.0,44.0
3690,194.0,44.0
4280,144.0,44.0
4394,294.0,44.0
4650,294.0,44.0
5045,294.0,44.0
5226,194.0,44.0
5397,294.0,44.0
218,523.8,43.8
475,523.8,43.8
741,793.8,43.8
4083,523.8,43.8
5768,523.8,43.8
5887,523.8,43.8
5937,523.8,43.8
6328,793.8,43.8
6360,523.8,43.8
6610,523.8,43.8
8004,523.8,43.8
9370,793.8,43.8
1412,803.6,43.6
5389,313.5,43.5
7831,883.5,43.5
9801,313.5,43.5
6541,403.2,43.2
7622,2803.2,43.2
9403,403.2,43.2
9911,403.2,43.2
191,403.2,43.2
720,403.2,43.2
1751,403.2,43.2
1976,823.2,43.2
3696,403.2,43.2
4044,403.2,43.2
6070,333.2,43.2
6092,403.2,43.2
1111,343.0,43.0
2346,343.0,43.0
2442,323.0,43.0
6028,343.0,43.0
6108,343.0,43.0
6464,343.0,43.0
8202,343.0,43.0
4169,842.8,42.8
2406,882.7,42.7
3991,852.6,42.6
669,142.5,42.5
782,142.5,42.5
2889,142.5,42.5
4033,142.5,42.5
4179,242.5,42.5
4372,242.5,42.5
5121,1092.5,42.5
5645,142.5,42.5
6173,142.5,42.5
6651,242.5,42.5
6988,142.5,42.5
7486,142.5,42.5
7535,1092.5,42.5
6370,192.0,42.0
6831,582.0,42.0
6957,192.0,42.0
7602,882.0,42.0
7995,882.0,42.0
8058,192.0,42.0
8192,722.0,42.0
8259,582.0,42.0
9316,342.0,42.0
359,192.0,42.0
539,432.0,42.0
623,582.0,42.0
809,432.0,42.0
919,432.0,42.0
1236,192.0,42.0
1406,432.0,42.0
1558,392.0,42.0
1664,192.0,42.0
2316,192.0,42.0
2475,392.0,42.0
2723,392.0,42.0
2949,192.0,42.0
3072,342.0,42.0
3123,392.0,42.0
3699,392.0,42.0
3988,192.0,42.0
4484,342.0,42.0
4565,582.0,42.0
5028,882.0,42.0
5064,342.0,42.0
5073,582.0,42.0
5152,192.0,42.0
5259,192.0,42.0
5303,342.0,42.0
5543,2622.0,42.0
5676,342.0,42.0
5767,342.0,42.0
5880,722.0,42.0
836,261.9,41.9
6567,921.6,41.6
7533,1881.6,41.6
9335,911.4,41.4
6973,921.2,41.2
4135,611.1,41.1
131,291.0,41.0
2722,291.0,41.0
2996,291.0,41.0
3450,291.0,41.0
4599,441.0,41.0
4930,291.0,41.0
5000,291.0,41.0
6020,441.0,41.0
7311,291.0,41.0
7785,361.0,41.0
8023,441.0,41.0
8355,291.0,41.0
8665,441.0,41.0
9939,291.0,41.0
6453,460.8,40.8
7092,460.8,40.8
7557,940.8,40.8
9680,620.8,40.8
51,460.8,40.8
2654,460.8,40.8
4319,460.8,40.8
5859,460.8,40.8
2745,370.5,40.5
4296,370.5,40.5
5176,940.5,40.5
5246,940.5,40.5
5516,370.5,40.5
6007,370.5,40.5
7079,2650.5,40.5
6196,640.2,40.2
6516,640.2,40.2
2829,640.2,40.2
4939,970.2,40.2
5725,970.2,40.2
294,2280.0,40.0
417,760.0,40.0
1728,5040.0,40.0
1926,380.0,40.0
2271,240.0,40.0
2300,1920.0,40.0
2761,240.0,40.0
2763,490.0,40.0
3117,190.0,40.0
4204,240.0,40.0
4790,240.0,40.0
5077,190.0,40.0
5198,190.0,40.0
5277,190.0,40.0
6330,960.0,40.0
6890,760.0,40.0
6905,1140.0,40.0
7391,490.0,40.0
7437,490.0,40.0
7883,760.0,40.0
8928,490.0,40.0
9121,490.0,40.0
9442,240.0,40.0
9768,240.0,40.0
9847,190.0,40.0
6696,1209.6,39.6
6779,999.6,39.6
7681,659.6,39.6
7922,489.6,39.6
8415,489.6,39.6
8897,489.6,39.6
9499,489.6,39.6
915,1209.6,39.6
2146,1209.6,39.6
3839,1929.6,39.6
5002,339.5,39.5
5306,339.5,39.5
8741,339.5,39.5
8960,339.5,39.5
9555,339.5,39.5
2151,669.3,39.3
3332,669.3,39.3
2080,739.2,39.2
9967,739.2,39.2
6283,399.0,39.0
6317,399.0,39.0
7143,539.0,39.0
7641,399.0,39.0
7912,399.0,39.0
8093,539.0,39.0
8182,539.0,39.0
8310,399.0,39.0
8329,399.0,39.0
8714,399.0,39.0
9110,399.0,39.0
139,399.0,39.0
171,399.0,39.0
912,679.0,39.0
945,1539.0,39.0
1502,1539.0,39.0
2531,539.0,39.0
2816,539.0,39.0
3231,539.0,39.0
4868,969.0,39.0
5363,399.0,39.0
5415,399.0,39.0
2985,268.8,38.8
8328,598.5,38.5
6150,1958.4,38.4
6310,4838.4,38.4
7444,698.4,38.4
7693,518.4,38.4
8107,1058.4,38.4
9515,518.4,38.4
1222,2038.4,38.4
1227,518.4,38.4
2295,518.4,38.4
4887,518.4,38.4
5292,1058.4,38.4
5976,698.4,38.4
812,798.0,38.0
1019,588.0,38.0
1067,288.0,38.0
2401,288.0,38.0
2830,288.0,38.0
2838,588.0,38.0
4445,388.0,38.0
4622,388.0,38.0
5450,288.0,38.0
5835,288.0,38.0
5994,288.0,38.0
6195,388.0,38.0
6356,388.0,38.0
6948,418.0,38.0
7511,288.0,38.0
8129,288.0,38.0
8929,2318.0,38.0
3747,1087.8,37.8
121,117.6,37.6
2019,117.6,37.6
2130,117.6,37.6
2867,117.6,37.6
4364,117.6,37.6
4447,117.6,37.6
5322,117.6,37.6
5742,1017.6,37.6
9223,117.6,37.6
6601,427.5,37.5
6756,237.5,37.5
7660,237.5,37.5
8694,2137.5,37.5
8770,427.5,37.5
65,427.5,37.5
1392,427.5,37.5
3341,237.5,37.5
5140,237.5,37.5
6033,237.5,37.5
8357,547.2,37.2
9604,1117.2,37.2
6369,637.0,37.0
7758,156.8,36.8
8475,156.8,36.8
8623,156.8,36.8
9676,156.8,36.8
9717,156.8,36.8
141,156.8,36.8
1124,156.8,36.8
2439,156.8,36.8
5024,156.8,36.8
5083,156.8,36.8
5229,156.8,36.8
7279,1146.6,36.6
3220,436.5,36.5
3762,436.5,36.5
249,116.4,36.4
3094,116.4,36.4
3361,116.4,36.4
3398,116.4,36.4
3474,176.4,36.4
4925,176.4,36.4
5946,116.4,36.4
6238,116.4,36.4
8114,176.4,36.4
7619,186.2,36.2
7683,186.2,36.2
8207,186.2,36.2
6335,196.0,36.0
6485,456.0,36.0
6739,196.0,36.0
6844,336.0,36.0
6954,196.0,36.0
6977,2356.0,36.0
7190,576.0,36.0
7423,1296.0,36.0
7620,336.0,36.0
8064,1026.0,36.0
8148,196.0,36.0
8164,576.0,36.0
8198,336.0,36.0
8584,336.0,36.0
8749,456.0,36.0
9151,336.0,36.0
9282,336.0,36.0
9764,456.0,36.0
61,196.0,36.0
253,456.0,36.0
478,576.0,36.0
837,196.0,36.0
849,196.0,36.0
1010,196.0,36.0
1234,1596.0,36.0
1607,336.0,36.0
1659,456.0,36.0
1854,196.0,36.0
2166,686.0,36.0
2339,196.0,36.0
2366,196.0,36.0
2505,196.0,36.0
2964,196.0,36.0
3491,336.0,36.0
4227,196.0,36.0
4564,1596.0,36.0
4592,576.0,36.0
4888,576.0,36.0
5252,196.0,36.0
5264,196.0,36.0
5667,196.0,36.0
5750,336.0,36.0
5837,336.0,36.0
6095,196.0,36.0
655,215.6,35.6
1168,215.6,35.6
5254,215.6,35.6
9969,1435.6,35.6
3049,795.4,35.4
769,595.2,35.2
1187,115.2,35.2
2995,235.2,35.2
3075,235.2,35.2
3425,1075.2,35.2
3529,155.2,35.2
3616,115.2,35.2
4262,235.2,35.2
4357,155.2,35.2
4516,155.2,35.2
4557,115.2,35.2
4788,235.2,35.2
4883,235.2,35.2
5315,115.2,35.2
5524,235.2,35.2
5805,235.2,35.2
5906,155.2,35.2
5949,155.2,35.2
6031,235.2,35.2
6262,155.2,35.2
6368,235.2,35.2
6847,115.2,35.2
6850,235.2,35.2
6853,235.2,35.2
6893,115.2,35.2
7130,155.2,35.2
7250,235.2,35.2
7396,595.2,35.2
8211,155.2,35.2
8672,235.2,35.2
8815,595.2,35.2
9142,155.2,35.2
9623,115.2,35.2
6786,1235.0,35.0
8086,285.0,35.0
9104,285.0,35.0
184,735.0,35.0
2030,485.0,35.0
3089,285.0,35.0
3686,665.0,35.0
4527,485.0,35.0
5592,475.0,35.0
5650,285.0,35.0
703,604.8,34.8
3230,364.8,34.8
3511,814.8,34.8
5710,254.8,34.8
7422,254.8,34.8
8729,254.8,34.8
8848,254.8,34.8
9905,254.8,34.8
7426,174.6,34.6
7524,174.6,34.6
3112,264.6,34.6
4974,174.6,34.6
5296,174.6,34.6
5070,484.5,34.5
7170,484.5,34.5
7560,484.5,34.5
8605,484.5,34.5
6190,1474.4,34.4
7187,274.4,34.4
9406,1094.4,34.4
691,274.4,34.4
2310,274.4,34.4
3268,274.4,34.4
5027,274.4,34.4
5923,274.4,34.4
532,184.3,34.3
628,194.0,34.0
928,194.0,34.0
986,114.0,34.0
1793,194.0,34.0
1813,384.0,34.0
1861,494.0,34.0
2150,384.0,34.0
2338,114.0,34.0
2735,194.0,34.0
2960,194.0,34.0
3127,494.0,34.0
3163,384.0,34.0
3330,294.0,34.0
3659,114.0,34.0
4455,114.0,34.0
4556,114.0,34.0
4765,114.0,34.0
4996,194.0,34.0
5269,194.0,34.0
5529,384.0,34.0
5604,384.0,34.0
6000,114.0,34.0
6072,294.0,34.0
6486,194.0,34.0
6887,494.0,34.0
7304,194.0,34.0
7743,114.0,34.0
7875,194.0,34.0
7895,384.0,34.0
7962,384.0,34.0
8095,114.0,34.0
8335,194.0,34.0
9147,194.0,34.0
9718,384.0,34.0
327,843.9,33.9
1305,843.9,33.9
6478,203.7,33.7
7860,153.6,33.6
8740,153.6,33.6
8771,313.6,33.6
8811,153.6,33.6
9520,313.6,33.6
9908,2073.6,33.6
9928,313.6,33.6
66,313.6,33.6
828,153.6,33.6
1043,2073.6,33.6
1311,313.6,33.6
2759,313.6,33.6
4095,313.6,33.6
5096,153.6,33.6
5353,633.6,33.6
5381,633.6,33.6
5784,153.6,33.6
6038,633.6,33.6
4767,533.5,33.5
5069,533.5,33.5
6351,533.5,33.5
